"","from","to","type","subtype"
"1","TNF","TNFRSF1A","PPrel","activation"
"2","TNF","TNFRSF1B","PPrel","activation"
"3","TNFRSF1A","TRADD","PPrel","activation"
"4","TNFRSF1A","BAG4","PPrel","dissociation"
"5","TRAF2","MAP3K7","PPrel","activation"
"6","TRAF2","MAP3K14","PPrel","activation"
"7","TRAF2","BIRC2","PPrel","activation"
"8","TRAF2","BIRC3","PPrel","activation"
"9","TRAF2","P3R3URF-PIK3R3","PPrel","activation"
"10","TRAF2","PIK3CA","PPrel","activation"
"11","TRAF2","PIK3CB","PPrel","activation"
"12","TRAF2","PIK3CD","PPrel","activation"
"13","TRAF2","PIK3R1","PPrel","activation"
"14","TRAF2","PIK3R2","PPrel","activation"
"15","TRAF2","PIK3R3","PPrel","activation"
"16","TRAF5","MAP3K7","PPrel","activation"
"17","TRAF5","MAP3K14","PPrel","activation"
"18","TRAF5","BIRC2","PPrel","activation"
"19","TRAF5","BIRC3","PPrel","activation"
"20","RIPK1","IKBKG","PPrel","activation"
"21","RIPK1","RIPK3","PPrel","binding/association"
"22","RIPK1","MAP2K3","PPrel","activation"
"23","RIPK1","FADD","PPrel","activation"
"24","RIPK1","FADD","PPrel","phosphorylation"
"25","BIRC2","RIPK1","PPrel","ubiquitination"
"26","BIRC3","RIPK1","PPrel","ubiquitination"
"27","MAP3K7","MAP2K7","PPrel","phosphorylation"
"28","MAP3K7","MAP2K4","PPrel","phosphorylation"
"29","MAP3K7","MAP2K3","PPrel","phosphorylation"
"30","MAP3K7","MAP2K6","PPrel","phosphorylation"
"31","MAP3K7","IKBKB","PPrel","phosphorylation"
"32","MAP2K7","MAPK8","PPrel","phosphorylation"
"33","MAP2K7","MAPK9","PPrel","phosphorylation"
"34","MAP2K7","MAPK10","PPrel","phosphorylation"
"35","MAP2K4","MAPK8","PPrel","phosphorylation"
"36","MAP2K4","MAPK9","PPrel","phosphorylation"
"37","MAP2K4","MAPK10","PPrel","phosphorylation"
"38","MAP2K3","MAPK14","PPrel","phosphorylation"
"39","MAP2K3","MAPK11","PPrel","phosphorylation"
"40","MAP2K3","MAPK13","PPrel","phosphorylation"
"41","MAP2K3","MAPK12","PPrel","phosphorylation"
"42","MAP2K6","MAPK14","PPrel","phosphorylation"
"43","MAP2K6","MAPK11","PPrel","phosphorylation"
"44","MAP2K6","MAPK13","PPrel","phosphorylation"
"45","MAP2K6","MAPK12","PPrel","phosphorylation"
"46","MAPK14","CEBPB","PPrel","activation"
"47","MAPK14","RPS6KA4","PPrel","indirect effect"
"48","MAPK14","RPS6KA5","PPrel","indirect effect"
"49","MAPK11","CEBPB","PPrel","activation"
"50","MAPK11","RPS6KA4","PPrel","indirect effect"
"51","MAPK11","RPS6KA5","PPrel","indirect effect"
"52","MAPK13","CEBPB","PPrel","activation"
"53","MAPK13","RPS6KA4","PPrel","indirect effect"
"54","MAPK13","RPS6KA5","PPrel","indirect effect"
"55","MAPK12","CEBPB","PPrel","activation"
"56","MAPK12","RPS6KA4","PPrel","indirect effect"
"57","MAPK12","RPS6KA5","PPrel","indirect effect"
"58","MAPK8","FOS","PPrel","indirect effect"
"59","MAPK8","JUN","PPrel","indirect effect"
"60","MAPK8","ITCH","PPrel","activation"
"61","MAPK8","ITCH","PPrel","phosphorylation"
"62","MAPK9","FOS","PPrel","indirect effect"
"63","MAPK9","JUN","PPrel","indirect effect"
"64","MAPK9","ITCH","PPrel","activation"
"65","MAPK9","ITCH","PPrel","phosphorylation"
"66","MAPK10","FOS","PPrel","indirect effect"
"67","MAPK10","JUN","PPrel","indirect effect"
"68","MAPK10","ITCH","PPrel","activation"
"69","MAPK10","ITCH","PPrel","phosphorylation"
"70","IKBKG","NFKBIA","PPrel","phosphorylation"
"71","IKBKB","NFKBIA","PPrel","phosphorylation"
"72","NFKBIA","NFKB1","PPrel","dissociation"
"73","NFKBIA","RELA","PPrel","dissociation"
"74","NFKB1","CFLAR","GErel","expression"
"75","RELA","CFLAR","GErel","expression"
"76","MAP3K8","MAP2K7","PPrel","activation"
"77","MAP3K8","MAP2K4","PPrel","activation"
"78","MAP3K8","MAP2K1","PPrel","phosphorylation"
"79","MAP2K1","MAPK1","PPrel","phosphorylation"
"80","MAP2K1","MAPK3","PPrel","phosphorylation"
"81","MAPK1","RPS6KA4","PPrel","indirect effect"
"82","MAPK1","RPS6KA5","PPrel","indirect effect"
"83","MAPK3","RPS6KA4","PPrel","indirect effect"
"84","MAPK3","RPS6KA5","PPrel","indirect effect"
"85","RPS6KA4","CREB3","PPrel","activation"
"86","RPS6KA4","CREB1","PPrel","activation"
"87","RPS6KA4","ATF2","PPrel","activation"
"88","RPS6KA4","ATF6B","PPrel","activation"
"89","RPS6KA4","CREB3L4","PPrel","activation"
"90","RPS6KA4","ATF4","PPrel","activation"
"91","RPS6KA4","CREB3L2","PPrel","activation"
"92","RPS6KA4","CREB3L3","PPrel","activation"
"93","RPS6KA4","CREB3L1","PPrel","activation"
"94","RPS6KA4","CREB5","PPrel","activation"
"95","RPS6KA5","CREB3","PPrel","activation"
"96","RPS6KA5","CREB1","PPrel","activation"
"97","RPS6KA5","ATF2","PPrel","activation"
"98","RPS6KA5","ATF6B","PPrel","activation"
"99","RPS6KA5","CREB3L4","PPrel","activation"
"100","RPS6KA5","ATF4","PPrel","activation"
"101","RPS6KA5","CREB3L2","PPrel","activation"
"102","RPS6KA5","CREB3L3","PPrel","activation"
"103","RPS6KA5","CREB3L1","PPrel","activation"
"104","RPS6KA5","CREB5","PPrel","activation"
"105","LTA","TNFRSF1B","PPrel","activation"
"106","TNFRSF1B","TRAF2","PPrel","activation"
"107","TNFRSF1B","DAB2IP","PPrel","activation"
"108","TNFRSF1B","IRF1","PPrel","activation"
"109","TNFRSF1B","IRF1","PPrel","indirect effect"
"110","P3R3URF-PIK3R3","AKT3","PPrel","phosphorylation"
"111","P3R3URF-PIK3R3","AKT3","PPrel","indirect effect"
"112","P3R3URF-PIK3R3","AKT1","PPrel","phosphorylation"
"113","P3R3URF-PIK3R3","AKT1","PPrel","indirect effect"
"114","P3R3URF-PIK3R3","AKT2","PPrel","phosphorylation"
"115","P3R3URF-PIK3R3","AKT2","PPrel","indirect effect"
"116","PIK3CA","AKT3","PPrel","phosphorylation"
"117","PIK3CA","AKT3","PPrel","indirect effect"
"118","PIK3CA","AKT1","PPrel","phosphorylation"
"119","PIK3CA","AKT1","PPrel","indirect effect"
"120","PIK3CA","AKT2","PPrel","phosphorylation"
"121","PIK3CA","AKT2","PPrel","indirect effect"
"122","PIK3CB","AKT3","PPrel","phosphorylation"
"123","PIK3CB","AKT3","PPrel","indirect effect"
"124","PIK3CB","AKT1","PPrel","phosphorylation"
"125","PIK3CB","AKT1","PPrel","indirect effect"
"126","PIK3CB","AKT2","PPrel","phosphorylation"
"127","PIK3CB","AKT2","PPrel","indirect effect"
"128","PIK3CD","AKT3","PPrel","phosphorylation"
"129","PIK3CD","AKT3","PPrel","indirect effect"
"130","PIK3CD","AKT1","PPrel","phosphorylation"
"131","PIK3CD","AKT1","PPrel","indirect effect"
"132","PIK3CD","AKT2","PPrel","phosphorylation"
"133","PIK3CD","AKT2","PPrel","indirect effect"
"134","PIK3R1","AKT3","PPrel","phosphorylation"
"135","PIK3R1","AKT3","PPrel","indirect effect"
"136","PIK3R1","AKT1","PPrel","phosphorylation"
"137","PIK3R1","AKT1","PPrel","indirect effect"
"138","PIK3R1","AKT2","PPrel","phosphorylation"
"139","PIK3R1","AKT2","PPrel","indirect effect"
"140","PIK3R2","AKT3","PPrel","phosphorylation"
"141","PIK3R2","AKT3","PPrel","indirect effect"
"142","PIK3R2","AKT1","PPrel","phosphorylation"
"143","PIK3R2","AKT1","PPrel","indirect effect"
"144","PIK3R2","AKT2","PPrel","phosphorylation"
