"","from","to","type","subtype"
"1","GABBR1","GNB5","PPrel","activation"
"2","GABBR1","GNAI1","PPrel","activation"
"3","GABBR1","GNAI2","PPrel","activation"
"4","GABBR1","GNAI3","PPrel","activation"
"5","GABBR1","GNAO1","PPrel","activation"
"6","GABBR1","GNB1","PPrel","activation"
"7","GABBR1","GNB2","PPrel","activation"
"8","GABBR1","GNB3","PPrel","activation"
"9","GABBR1","GNG3","PPrel","activation"
"10","GABBR1","GNG4","PPrel","activation"
"11","GABBR1","GNG5","PPrel","activation"
"12","GABBR1","GNG7","PPrel","activation"
"13","GABBR1","GNG10","PPrel","activation"
"14","GABBR1","GNG11","PPrel","activation"
"15","GABBR1","GNGT1","PPrel","activation"
"16","GABBR1","GNGT2","PPrel","activation"
"17","GABBR1","GNG13","PPrel","activation"
"18","GABBR1","GNG2","PPrel","activation"
"19","GABBR1","GNG12","PPrel","activation"
"20","GABBR1","GNB4","PPrel","activation"
"21","GABBR1","GNG8","PPrel","activation"
"22","GABBR2","GNB5","PPrel","activation"
"23","GABBR2","GNAI1","PPrel","activation"
"24","GABBR2","GNAI2","PPrel","activation"
"25","GABBR2","GNAI3","PPrel","activation"
"26","GABBR2","GNAO1","PPrel","activation"
"27","GABBR2","GNB1","PPrel","activation"
"28","GABBR2","GNB2","PPrel","activation"
"29","GABBR2","GNB3","PPrel","activation"
"30","GABBR2","GNG3","PPrel","activation"
"31","GABBR2","GNG4","PPrel","activation"
"32","GABBR2","GNG5","PPrel","activation"
"33","GABBR2","GNG7","PPrel","activation"
"34","GABBR2","GNG10","PPrel","activation"
"35","GABBR2","GNG11","PPrel","activation"
"36","GABBR2","GNGT1","PPrel","activation"
"37","GABBR2","GNGT2","PPrel","activation"
"38","GABBR2","GNG13","PPrel","activation"
"39","GABBR2","GNG2","PPrel","activation"
"40","GABBR2","GNG12","PPrel","activation"
"41","GABBR2","GNB4","PPrel","activation"
"42","GABBR2","GNG8","PPrel","activation"
"43","GNB5","KCNJ6","PPrel","activation"
"44","GNB5","ADCY1","PPrel","inhibition"
"45","GNB5","ADCY2","PPrel","inhibition"
"46","GNB5","ADCY3","PPrel","inhibition"
"47","GNB5","ADCY5","PPrel","inhibition"
"48","GNB5","ADCY6","PPrel","inhibition"
"49","GNB5","ADCY7","PPrel","inhibition"
"50","GNB5","ADCY8","PPrel","inhibition"
"51","GNB5","ADCY9","PPrel","inhibition"
"52","GNB5","ADCY4","PPrel","inhibition"
"53","GNB5","CACNA1A","PPrel","inhibition"
"54","GNB5","CACNA1B","PPrel","inhibition"
"55","GNB5","CACNA1C","PPrel","inhibition"
"56","GNB5","CACNA1D","PPrel","inhibition"
"57","GNB5","CACNA1F","PPrel","inhibition"
"58","GNB5","CACNA1S","PPrel","inhibition"
"59","GNAI1","KCNJ6","PPrel","activation"
"60","GNAI1","ADCY1","PPrel","inhibition"
"61","GNAI1","ADCY2","PPrel","inhibition"
"62","GNAI1","ADCY3","PPrel","inhibition"
"63","GNAI1","ADCY5","PPrel","inhibition"
"64","GNAI1","ADCY6","PPrel","inhibition"
