"","from","to","type","subtype"
"1","MAP2K1","MAPK1","PPrel","activation"
"2","MAP2K1","MAPK1","PPrel","phosphorylation"
"3","MAP2K1","MAPK3","PPrel","activation"
"4","MAP2K1","MAPK3","PPrel","phosphorylation"
"5","MAP2K2","MAPK1","PPrel","activation"
"6","MAP2K2","MAPK1","PPrel","phosphorylation"
"7","MAP2K2","MAPK3","PPrel","activation"
"8","MAP2K2","MAPK3","PPrel","phosphorylation"
"9","RAF1","MAP2K1","PPrel","activation"
"10","RAF1","MAP2K1","PPrel","phosphorylation"
"11","RAF1","MAP2K2","PPrel","activation"
"12","RAF1","MAP2K2","PPrel","phosphorylation"
"13","RRAS2","RALGDS","PPrel","activation"
"14","RRAS2","PLD1","PPrel","activation"
"15","RRAS2","PLD2","PPrel","activation"
"16","MRAS","RALGDS","PPrel","activation"
"17","HRAS","RALGDS","PPrel","activation"
"18","KRAS","RALGDS","PPrel","activation"
"19","NRAS","RALGDS","PPrel","activation"
"20","RRAS","RALGDS","PPrel","activation"
"21","RRAS","PLD1","PPrel","activation"
"22","RRAS","PLD2","PPrel","activation"
"23","GRB2","SOS1","PPrel","activation"
"24","GRB2","SOS2","PPrel","activation"
"25","SOS1","RRAS2","PPrel","activation"
"26","SOS1","MRAS","PPrel","activation"
"27","SOS1","HRAS","PPrel","activation"
"28","SOS1","KRAS","PPrel","activation"
"29","SOS1","NRAS","PPrel","activation"
"30","SOS1","RRAS","PPrel","activation"
"31","SOS2","RRAS2","PPrel","activation"
"32","SOS2","MRAS","PPrel","activation"
"33","SOS2","HRAS","PPrel","activation"
"34","SOS2","KRAS","PPrel","activation"
"35","SOS2","NRAS","PPrel","activation"
"36","SOS2","RRAS","PPrel","activation"
"37","AKT3","TSC1","PPrel","inhibition"
"38","AKT3","TSC1","PPrel","phosphorylation"
"39","AKT3","TSC2","PPrel","inhibition"
"40","AKT3","TSC2","PPrel","phosphorylation"
"41","AKT1","TSC1","PPrel","inhibition"
"42","AKT1","TSC1","PPrel","phosphorylation"
"43","AKT1","TSC2","PPrel","inhibition"
"44","AKT1","TSC2","PPrel","phosphorylation"
"45","AKT2","TSC1","PPrel","inhibition"
"46","AKT2","TSC1","PPrel","phosphorylation"
"47","AKT2","TSC2","PPrel","inhibition"
"48","AKT2","TSC2","PPrel","phosphorylation"
"49","SHC2","SOS1","PPrel","activation"
"50","SHC2","SOS2","PPrel","activation"
"51","SHC4","SOS1","PPrel","activation"
"52","SHC4","SOS2","PPrel","activation"
"53","SHC3","SOS1","PPrel","activation"
"54","SHC3","SOS2","PPrel","activation"
"55","SHC1","SOS1","PPrel","activation"
"56","SHC1","SOS2","PPrel","activation"
"57","KITLG","EGFR","PPrel","activation"
"58","KITLG","INSR","PPrel","activation"
"59","KITLG","KIT","PPrel","activation"
"60","KITLG","PDGFRA","PPrel","activation"
"61","KITLG","PDGFRB","PPrel","activation"
"62","EGFR","GRB2","PPrel","activation"
"63","EGFR","SHC2","PPrel","activation"
"64","EGFR","SHC4","PPrel","activation"
"65","EGFR","SHC3","PPrel","activation"
"66","EGFR","SHC1","PPrel","activation"
"67","EGFR","GAB1","PPrel","activation"
"68","EGFR","GAB2","PPrel","activation"
"69","EGFR","PTPN11","PPrel","activation"
"70","EGFR","P3R3URF-PIK3R3","PPrel","activation"
"71","EGFR","PIK3CA","PPrel","activation"
"72","EGFR","PIK3CB","PPrel","activation"
"73","EGFR","PIK3CD","PPrel","activation"
"74","EGFR","PIK3R1","PPrel","activation"
"75","EGFR","PIK3R2","PPrel","activation"
"76","EGFR","PIK3R3","PPrel","activation"
"77","INSR","GRB2","PPrel","activation"
"78","INSR","SHC2","PPrel","activation"
"79","INSR","SHC4","PPrel","activation"
"80","INSR","SHC3","PPrel","activation"
"81","INSR","SHC1","PPrel","activation"
"82","INSR","GAB1","PPrel","activation"
"83","INSR","GAB2","PPrel","activation"
"84","INSR","PTPN11","PPrel","activation"
"85","INSR","P3R3URF-PIK3R3","PPrel","activation"
"86","INSR","PIK3CA","PPrel","activation"
"87","INSR","PIK3CB","PPrel","activation"
"88","INSR","PIK3CD","PPrel","activation"
"89","INSR","PIK3R1","PPrel","activation"
"90","INSR","PIK3R2","PPrel","activation"
"91","INSR","PIK3R3","PPrel","activation"
"92","KIT","GRB2","PPrel","activation"
"93","KIT","SHC2","PPrel","activation"
"94","KIT","SHC4","PPrel","activation"
"95","KIT","SHC3","PPrel","activation"
"96","KIT","SHC1","PPrel","activation"
"97","KIT","GAB1","PPrel","activation"
"98","KIT","GAB2","PPrel","activation"
"99","KIT","PTPN11","PPrel","activation"
"100","KIT","P3R3URF-PIK3R3","PPrel","activation"
"101","KIT","PIK3CA","PPrel","activation"
"102","KIT","PIK3CB","PPrel","activation"
"103","KIT","PIK3CD","PPrel","activation"
"104","KIT","PIK3R1","PPrel","activation"
"105","KIT","PIK3R2","PPrel","activation"
"106","KIT","PIK3R3","PPrel","activation"
"107","PDGFRA","GRB2","PPrel","activation"
"108","PDGFRA","SHC2","PPrel","activation"
"109","PDGFRA","SHC4","PPrel","activation"
"110","PDGFRA","SHC3","PPrel","activation"
"111","PDGFRA","SHC1","PPrel","activation"
"112","PDGFRA","GAB1","PPrel","activation"
"113","PDGFRA","GAB2","PPrel","activation"
"114","PDGFRA","PTPN11","PPrel","activation"
"115","PDGFRA","P3R3URF-PIK3R3","PPrel","activation"
"116","PDGFRA","PIK3CA","PPrel","activation"
"117","PDGFRA","PIK3CB","PPrel","activation"
"118","PDGFRA","PIK3CD","PPrel","activation"
"119","PDGFRA","PIK3R1","PPrel","activation"
"120","PDGFRA","PIK3R2","PPrel","activation"
"121","PDGFRA","PIK3R3","PPrel","activation"
"122","PDGFRB","GRB2","PPrel","activation"
"123","PDGFRB","SHC2","PPrel","activation"
"124","PDGFRB","SHC4","PPrel","activation"
"125","PDGFRB","SHC3","PPrel","activation"
"126","PDGFRB","SHC1","PPrel","activation"
"127","PDGFRB","GAB1","PPrel","activation"
"128","PDGFRB","GAB2","PPrel","activation"
"129","PDGFRB","PTPN11","PPrel","activation"
"130","PDGFRB","P3R3URF-PIK3R3","PPrel","activation"
"131","PDGFRB","PIK3CA","PPrel","activation"
"132","PDGFRB","PIK3CB","PPrel","activation"
"133","PDGFRB","PIK3CD","PPrel","activation"
"134","PDGFRB","PIK3R1","PPrel","activation"
"135","PDGFRB","PIK3R2","PPrel","activation"
"136","PDGFRB","PIK3R3","PPrel","activation"
"137","GAB1","SOS1","PPrel","activation"
"138","GAB1","SOS2","PPrel","activation"
"139","GAB2","SOS1","PPrel","activation"
"140","GAB2","SOS2","PPrel","activation"
"141","GAB2","P3R3URF-PIK3R3","PPrel","activation"
"142","GAB2","PIK3CA","PPrel","activation"
"143","GAB2","PIK3CB","PPrel","activation"
"144","GAB2","PIK3CD","PPrel","activation"
"145","GAB2","PIK3R1","PPrel","activation"
"146","GAB2","PIK3R2","PPrel","activation"
"147","GAB2","PIK3R3","PPrel","activation"
"148","PTPN11","SOS1","PPrel","activation"
"149","PTPN11","SOS2","PPrel","activation"
"150","RALGDS","RALA","PPrel","activation"
"151","RALGDS","RALB","PPrel","activation"
"152","RALA","PLD1","PPrel","activation"
"153","RALA","PLD2","PPrel","activation"
"154","RALB","PLD1","PPrel","activation"
"155","RALB","PLD2","PPrel","activation"
"156","RHOA","PLD1","PPrel","activation"
"157","RHOA","PLD2","PPrel","activation"
"158","LPAR6","PLCB1","PPrel","activation"
"159","LPAR6","PLCB1","PPrel","indirect effect"
"160","LPAR6","PLCB2","PPrel","activation"
"161","LPAR6","PLCB2","PPrel","indirect effect"
"162","LPAR6","PLCB3","PPrel","activation"
"163","LPAR6","PLCB3","PPrel","indirect effect"
"164","LPAR6","PLCB4","PPrel","activation"
"165","LPAR6","PLCB4","PPrel","indirect effect"
"166","LPAR6","GNA12","PPrel","activation"
"167","LPAR6","GNA13","PPrel","activation"
"168","LPAR6","GNAS","PPrel","activation"
"169","AGTR1","PLCB1","PPrel","activation"
"170","AGTR1","PLCB1","PPrel","indirect effect"
"171","AGTR1","PLCB2","PPrel","activation"
"172","AGTR1","PLCB2","PPrel","indirect effect"
"173","AGTR1","PLCB3","PPrel","activation"
"174","AGTR1","PLCB3","PPrel","indirect effect"
"175","AGTR1","PLCB4","PPrel","activation"
"176","AGTR1","PLCB4","PPrel","indirect effect"
"177","AGTR1","GNA12","PPrel","activation"
"178","AGTR1","GNA13","PPrel","activation"
"179","AGTR1","GNAS","PPrel","activation"
"180","LPAR1","PLCB1","PPrel","activation"
"181","LPAR1","PLCB1","PPrel","indirect effect"
"182","LPAR1","PLCB2","PPrel","activation"
"183","LPAR1","PLCB2","PPrel","indirect effect"
