"","from","to","type","subtype"
"1","IGF1R","GRB2","PPrel","activation"
"2","IGF1R","IRS1","PPrel","activation"
"3","INSR","GRB2","PPrel","activation"
"4","INSR","IRS1","PPrel","activation"
"5","IRS1","P3R3URF-PIK3R3","PPrel","activation"
"6","IRS1","P3R3URF-PIK3R3","PPrel","phosphorylation"
"7","IRS1","PIK3CA","PPrel","activation"
"8","IRS1","PIK3CA","PPrel","phosphorylation"
"9","IRS1","PIK3CB","PPrel","activation"
"10","IRS1","PIK3CB","PPrel","phosphorylation"
"11","IRS1","PIK3CD","PPrel","activation"
"12","IRS1","PIK3CD","PPrel","phosphorylation"
"13","IRS1","PIK3R1","PPrel","activation"
"14","IRS1","PIK3R1","PPrel","phosphorylation"
"15","IRS1","PIK3R2","PPrel","activation"
"16","IRS1","PIK3R2","PPrel","phosphorylation"
"17","IRS1","PIK3R3","PPrel","activation"
"18","IRS1","PIK3R3","PPrel","phosphorylation"
"19","P3R3URF-PIK3R3","MTOR","PPrel","activation"
"20","P3R3URF-PIK3R3","MTOR","PPrel","phosphorylation"
"21","PIK3CA","MTOR","PPrel","activation"
"22","PIK3CA","MTOR","PPrel","phosphorylation"
"23","PIK3CB","MTOR","PPrel","activation"
"24","PIK3CB","MTOR","PPrel","phosphorylation"
"25","PIK3CD","MTOR","PPrel","activation"
"26","PIK3CD","MTOR","PPrel","phosphorylation"
"27","PIK3R1","MTOR","PPrel","activation"
"28","PIK3R1","MTOR","PPrel","phosphorylation"
"29","PIK3R2","MTOR","PPrel","activation"
"30","PIK3R2","MTOR","PPrel","phosphorylation"
"31","PIK3R3","MTOR","PPrel","activation"
"32","PIK3R3","MTOR","PPrel","phosphorylation"
"33","RAF1","MAP2K1","PPrel","activation"
"34","RAF1","MAP2K1","PPrel","phosphorylation"
"35","RAF1","MAP2K2","PPrel","activation"
"36","RAF1","MAP2K2","PPrel","phosphorylation"
"37","BRAF","MAP2K1","PPrel","activation"
"38","BRAF","MAP2K1","PPrel","phosphorylation"
"39","BRAF","MAP2K2","PPrel","activation"
"40","BRAF","MAP2K2","PPrel","phosphorylation"
"41","MAPK1","RPS6KA6","PPrel","activation"
"42","MAPK1","RPS6KA6","PPrel","phosphorylation"
"43","MAPK1","RPS6KA1","PPrel","activation"
"44","MAPK1","RPS6KA1","PPrel","phosphorylation"
"45","MAPK1","RPS6KA2","PPrel","activation"
"46","MAPK1","RPS6KA2","PPrel","phosphorylation"
"47","MAPK1","RPS6KA3","PPrel","activation"
"48","MAPK1","RPS6KA3","PPrel","phosphorylation"
"49","MAPK1","TSC1","PPrel","inhibition"
