"","from","to","type","subtype"
"1","GADL1","FMO1","ECrel","compound"
"2","GADL1","FMO2","ECrel","compound"
"3","GADL1","FMO3","ECrel","compound"
"4","GADL1","FMO4","ECrel","compound"
"5","GADL1","FMO5","ECrel","compound"
"6","GADL1","BAAT","ECrel","compound"
"7","GADL1","LOC102724197","ECrel","compound"
"8","GADL1","GGT6","ECrel","compound"
"9","GADL1","GGT1","ECrel","compound"
"10","GADL1","GGT7","ECrel","compound"
"11","GADL1","GGT5","ECrel","compound"
"12","CSAD","FMO1","ECrel","compound"
"13","CSAD","FMO2","ECrel","compound"
"14","CSAD","FMO3","ECrel","compound"
"15","CSAD","FMO4","ECrel","compound"
"16","CSAD","FMO5","ECrel","compound"
"17","CSAD","BAAT","ECrel","compound"
"18","CSAD","LOC102724197","ECrel","compound"
"19","CSAD","GGT6","ECrel","compound"
"20","CSAD","GGT1","ECrel","compound"
"21","CSAD","GGT7","ECrel","compound"
"22","CSAD","GGT5","ECrel","compound"
"23","GAD1","FMO1","ECrel","compound"
"24","GAD1","FMO2","ECrel","compound"
"25","GAD1","FMO3","ECrel","compound"
"26","GAD1","FMO4","ECrel","compound"
"27","GAD1","FMO5","ECrel","compound"
"28","GAD1","BAAT","ECrel","compound"
"29","GAD1","LOC102724197","ECrel","compound"
"30","GAD1","GGT6","ECrel","compound"
"31","GAD1","GGT1","ECrel","compound"
"32","GAD1","GGT7","ECrel","compound"
"33","GAD1","GGT5","ECrel","compound"
"34","GAD2","FMO1","ECrel","compound"
"35","GAD2","FMO2","ECrel","compound"
"36","GAD2","FMO3","ECrel","compound"
"37","GAD2","FMO4","ECrel","compound"
"38","GAD2","FMO5","ECrel","compound"
"39","GAD2","BAAT","ECrel","compound"
"40","GAD2","LOC102724197","ECrel","compound"
"41","GAD2","GGT6","ECrel","compound"
"42","GAD2","GGT1","ECrel","compound"
"43","GAD2","GGT7","ECrel","compound"
"44","GAD2","GGT5","ECrel","compound"
"45","FMO1","ADO","ECrel","compound"
"46","FMO1","GAD1","ECrel","compound"
"47","FMO1","GAD2","ECrel","compound"
"48","FMO1","GADL1","ECrel","compound"
"49","FMO1","CSAD","ECrel","compound"
"50","FMO1","BAAT","ECrel","compound"
"51","FMO1","LOC102724197","ECrel","compound"
"52","FMO1","GGT6","ECrel","compound"
"53","FMO1","GGT1","ECrel","compound"
"54","FMO1","GGT7","ECrel","compound"
"55","FMO1","GGT5","ECrel","compound"
"56","FMO2","ADO","ECrel","compound"
"57","FMO2","GAD1","ECrel","compound"
"58","FMO2","GAD2","ECrel","compound"
"59","FMO2","GADL1","ECrel","compound"
"60","FMO2","CSAD","ECrel","compound"
"61","FMO2","BAAT","ECrel","compound"
"62","FMO2","LOC102724197","ECrel","compound"
"63","FMO2","GGT6","ECrel","compound"
"64","FMO2","GGT1","ECrel","compound"
"65","FMO2","GGT7","ECrel","compound"
"66","FMO2","GGT5","ECrel","compound"
"67","FMO3","ADO","ECrel","compound"
"68","FMO3","GAD1","ECrel","compound"
"69","FMO3","GAD2","ECrel","compound"
"70","FMO3","GADL1","ECrel","compound"
"71","FMO3","CSAD","ECrel","compound"
"72","FMO3","BAAT","ECrel","compound"
"73","FMO3","LOC102724197","ECrel","compound"
"74","FMO3","GGT6","ECrel","compound"
"75","FMO3","GGT1","ECrel","compound"
"76","FMO3","GGT7","ECrel","compound"
"77","FMO3","GGT5","ECrel","compound"
"78","FMO4","ADO","ECrel","compound"
"79","FMO4","GAD1","ECrel","compound"
"80","FMO4","GAD2","ECrel","compound"
"81","FMO4","GADL1","ECrel","compound"
"82","FMO4","CSAD","ECrel","compound"
"83","FMO4","BAAT","ECrel","compound"
"84","FMO4","LOC102724197","ECrel","compound"
"85","FMO4","GGT6","ECrel","compound"
"86","FMO4","GGT1","ECrel","compound"
"87","FMO4","GGT7","ECrel","compound"
"88","FMO4","GGT5","ECrel","compound"
"89","FMO5","ADO","ECrel","compound"
"90","FMO5","GAD1","ECrel","compound"
"91","FMO5","GAD2","ECrel","compound"
"92","FMO5","GADL1","ECrel","compound"
"93","FMO5","CSAD","ECrel","compound"
"94","FMO5","BAAT","ECrel","compound"
"95","FMO5","LOC102724197","ECrel","compound"
"96","FMO5","GGT6","ECrel","compound"
"97","FMO5","GGT1","ECrel","compound"
"98","FMO5","GGT7","ECrel","compound"
"99","FMO5","GGT5","ECrel","compound"
"100","CDO1","GAD1","ECrel","compound"
"101","CDO1","GAD2","ECrel","compound"
"102","CDO1","GADL1","ECrel","compound"
"103","CDO1","CSAD","ECrel","compound"
"104","ADO","GAD1","ECrel","compound"
"105","ADO","GAD2","ECrel","compound"
"106","ADO","GADL1","ECrel","compound"
"107","ADO","CSAD","ECrel","compound"
"108","LOC102724197","BAAT","ECrel","compound"
"109","GGT6","BAAT","ECrel","compound"
"110","GGT1","BAAT","ECrel","compound"
"111","GGT7","BAAT","ECrel","compound"
"112","GGT5","BAAT","ECrel","compound"
